document_id,category
Document_59927,26
Document_17088,2
Document_83259,32
Document_31934,37
Document_92337,8
Document_107428,41
Document_93592,8
Document_49284,21
Document_63895,28
Document_69993,34
Document_130070,5
Document_105365,41
Document_23277,18
Document_100864,30
Document_86930,36
Document_61995,27
Document_91581,14
Document_75587,30
Document_16030,7
Document_104283,20
Document_29847,26
Document_54894,21
Document_119250,10
Document_144690,22
Document_51217,32
Document_140761,18
Document_19582,17
Document_31686,20
Document_44403,40
Document_36423,39
Document_18455,7
Document_10809,41
Document_1639,41
Document_61612,19
Document_58632,24
Document_15744,7
Document_101218,30
Document_87085,36
Document_20296,17
Document_121290,1
Document_103113,32
Document_96821,10
Document_84496,33
Document_34530,38
Document_34147,38
Document_16344,7
Document_71923,14
Document_92323,42
Document_125079,40
Document_133289,26
Document_135659,2
Document_109090,25
Document_56126,24
Document_65753,28
Document_40070,22
Document_22266,17
Document_113202,11
Document_101312,10
Document_112604,15
Document_74946,30
Document_125840,16
Document_4586,18
Document_94007,8
Document_44540,40
Document_135022,5
Document_65571,28
Document_111694,41
Document_77223,19
Document_145261,42
Document_76532,32
Document_70897,12
Document_80400,32
Document_51282,23
Document_120980,11
Document_148082,17
Document_126920,3
Document_95724,21
Document_59224,26
Document_134331,0
Document_33354,38
Document_3644,0
Document_34807,20
Document_15139,6
Document_81579,32
Document_72986,25
Document_23970,19
Document_94128,8
Document_102905,20
Document_97094,10
Document_116239,13
Document_16500,41
Document_116549,16
Document_51874,21
Document_64637,19
Document_128415,41
Document_4363,0
Document_42725,39
Document_26422,4
Document_115273,10
Document_86255,27
Document_54764,24
Document_75853,29
Document_134207,0
Document_88936,35
Document_138250,31
Document_45000,2
Document_68126,25
Document_84848,34
Document_69772,27
Document_78903,32
Document_37583,41
Document_65426,28
Document_72707,27
Document_46115,20
Document_118236,16
Document_38935,4
Document_109596,41
Document_136747,32
Document_30420,5
Document_104503,13
Document_28178,2
Document_114732,10
Document_60319,26
Document_122577,17
Document_85952,34
Document_117762,16
Document_119775,10
Document_99828,15
Document_106563,17
Document_49103,21
Document_21641,17
Document_91183,41
Document_148311,0
Document_60671,24
Document_112530,15
Document_2725,0
Document_65425,28
Document_105913,40
Document_79328,32
Document_92084,14
Document_81265,32
Document_75661,29
Document_7269,3
Document_7725,3
Document_26643,3
Document_51103,23
Document_76590,29
Document_56038,35
Document_85524,34
Document_3233,1
Document_133704,0
Document_93333,8
Document_106174,6
Document_29931,37
Document_33928,38
Document_45547,19
Document_147191,42
Document_114332,15
Document_69127,34
Document_127898,2
Document_130262,5
Document_76158,14
Document_119882,22
Document_37795,41
Document_124217,8
Document_147809,5
Document_31900,37
Document_18516,7
Document_82129,32
Document_115350,10
Document_145493,18
Document_41385,39
Document_134577,19
Document_42461,41
Document_133993,23
Document_53488,19
Document_138880,36
Document_115646,10
Document_97632,10
Document_23032,18
Document_75084,21
Document_123580,14
Document_3586,0
Document_145199,15
Document_15101,7
Document_7195,3
Document_30229,37
Document_69612,27
Document_32512,38
Document_114325,13
Document_5676,0
Document_22232,17
Document_125237,16
Document_81071,32
Document_90545,25
Document_87461,35
Document_19407,11
Document_127726,2
Document_127567,38
Document_85354,19
Document_873,17
Document_22184,17
Document_143056,42
Document_10398,6
Document_25034,20
Document_9999,6
Document_45525,41
Document_75056,30
Document_21733,25
Document_44850,19
Document_64914,28
Document_54668,24
Document_58403,25
Document_77739,31
Document_4276,0
Document_58512,25
Document_73765,30
Document_95759,21
Document_28873,41
Document_139901,36
Document_32680,2
Document_24164,19
Document_91957,14
Document_76845,33
Document_146480,42
Document_41947,39
Document_26462,22
Document_130169,4
Document_101149,11
Document_39795,20
Document_1771,0
Document_138762,42
Document_53302,19
Document_139838,36
Document_146262,3
Document_43007,3
Document_12820,5
Document_75163,30
Document_45834,41
Document_127840,14
Document_110132,12
Document_87727,21
Document_103089,29
Document_88637,21
Document_92821,8
Document_44236,41
Document_1029,33
Document_30191,37
Document_63999,28
Document_103882,20
Document_102474,18
Document_74591,30
Document_119760,8
Document_144967,42
Document_9276,3
Document_68999,30
Document_127398,17
Document_44948,19
Document_145132,3
Document_1040,20
Document_16163,7
Document_35616,41
Document_86775,36
Document_111382,12
Document_26080,40
Document_81804,41
Document_43571,41
Document_64423,28
Document_38804,4
Document_132695,12
Document_138107,31
Document_50202,23
Document_55105,24
Document_20443,17
Document_143392,42
Document_122552,8
Document_68117,27
Document_99765,10
Document_88524,35
Document_14791,6
Document_50807,23
Document_136884,31
Document_74400,21
Document_10642,4
Document_28846,41
Document_80450,8
Document_102683,22
Document_90840,41
Document_148600,5
Document_125132,16
Document_90529,25
Document_32086,38
Document_102004,15
Document_8490,3
Document_70406,1
Document_24231,2
Document_15079,6
Document_139552,36
Document_33101,38
Document_142812,13
Document_106319,15
Document_72645,41
Document_145565,41
Document_67316,27
Document_64283,19
Document_46522,34
Document_131413,0
Document_35957,19
Document_80154,32
Document_82117,32
Document_44943,40
Document_66440,28
Document_108843,1
Document_101818,0
Document_129548,14
Document_142439,41
Document_131774,41
Document_132245,17
Document_75002,30
Document_19278,17
Document_33684,38
Document_32604,38
Document_127900,13
Document_122917,11
Document_32772,38
Document_83149,26
Document_43186,6
Document_85705,34
Document_139415,42
Document_42371,5
Document_118813,15
Document_24,18
Document_16839,7
Document_12658,42
Document_33429,38
Document_1960,0
Document_70715,12
Document_146605,42
Document_59522,26
Document_43968,15
Document_14895,6
Document_78172,31
Document_101852,41
Document_53660,20
Document_15917,6
Document_49886,21
Document_101250,9
Document_138306,36
Document_116100,31
Document_78973,32
Document_70900,11
Document_47306,24
Document_27024,19
Document_147215,8
Document_90766,28
Document_143527,42
Document_28361,40
Document_115119,29
Document_52825,32
Document_133142,42
Document_99362,9
Document_68380,27
Document_67243,28
Document_57931,21
Document_56737,25
Document_115815,13
Document_20652,19
Document_1192,41
Document_75729,29
Document_125908,16
Document_77344,19
Document_13868,3
Document_47413,17
Document_116837,16
Document_46708,17
Document_123163,16
Document_15897,7
Document_76332,29
Document_66909,28
Document_58174,25
Document_20411,17
Document_79692,41
Document_15699,7
Document_63349,28
Document_96253,41
Document_109807,3
Document_46776,33
Document_4108,0
Document_133215,0
Document_52605,34
Document_34368,18
Document_6685,38
Document_63551,28
Document_25321,14
Document_129724,31
Document_20759,17
Document_101032,0
Document_43536,2
Document_36128,2
Document_67773,23
Document_10377,41
Document_9799,19
Document_118338,1
Document_89322,35
Document_73394,25
Document_117417,3
Document_88646,35
Document_88599,25
Document_80629,41
Document_30015,37
Document_97836,10
Document_14910,6
Document_31198,37
Document_29233,37
Document_20775,17
Document_86637,36
Document_132577,34
Document_43907,2
Document_142002,13
Document_107116,41
Document_107467,6
Document_39878,25
Document_146016,42
Document_105981,8
Document_34345,38
Document_46290,20
Document_80530,8
Document_132074,5
Document_96357,21
Document_59194,21
Document_1120,41
Document_41233,4
Document_56275,0
Document_147670,5
Document_139717,17
Document_41015,1
Document_76078,29
Document_76353,29
Document_18755,7
Document_108704,23
Document_84324,33
Document_42695,39
Document_108028,38
Document_23800,18
Document_535,18
Document_96386,41
Document_66117,28
Document_91684,8
Document_57473,25
Document_1211,41
Document_116179,13
Document_8088,3
Document_17009,2
Document_16890,7
Document_41245,39
Document_67106,28
Document_96237,23
Document_39674,19
Document_26368,19
Document_76032,29
Document_25377,3
Document_118610,8
Document_9301,6
Document_4578,18
Document_121287,15
Document_109780,0
Document_536,18
Document_51519,23
Document_49878,21
Document_133469,26
Document_4102,0
Document_22103,17
Document_51816,33
Document_2388,0
Document_97015,10
Document_56279,12
Document_65952,28
Document_73242,25
Document_125311,16
Document_68267,27
Document_3342,0
Document_135674,18
Document_13958,6
Document_27816,22
Document_100934,30
Document_102879,20
Document_55565,24
Document_80879,32
Document_124003,10
Document_104005,31
Document_21758,17
Document_147253,42
Document_36608,2
Document_77181,33
Document_3203,0
Document_31353,26
Document_67515,28
Document_26594,2
Document_104534,11
Document_104917,3
Document_6365,1
Document_122665,5
Document_131710,5
Document_142211,26
Document_1357,41
Document_30059,37
Document_135759,40
Document_17542,7
Document_28792,14
Document_31364,26
Document_70810,32
Document_29366,20
Document_130159,5
Document_41803,41
Document_9234,3
Document_105416,15
Document_53632,8
Document_19926,0
Document_133493,0
Document_126602,39
Document_145450,2
Document_72529,25
Document_102501,25
Document_35913,3
Document_138278,42
Document_134864,13
Document_81076,32
Document_117337,16
Document_110783,15
Document_69403,27
Document_117763,15
Document_130751,3
Document_50879,21
Document_120510,11
Document_25338,26
Document_39515,20
Document_77529,34
Document_20952,0
Document_145656,42
Document_22652,18
Document_147128,36
Document_126413,31
Document_94952,8
Document_88040,28
Document_132568,12
Document_81476,32
Document_22773,18
Document_143395,3
Document_72327,8
Document_37745,20
Document_108307,17
Document_61459,24
Document_129358,0
Document_14087,6
Document_20224,17
Document_78112,29
Document_123256,8
Document_82810,12
Document_86494,36
Document_16295,7
Document_8393,3
Document_63464,28
Document_978,18
Document_46928,20
Document_56113,12
Document_134874,13
Document_102679,20
Document_78904,32
Document_109564,13
Document_47998,21
Document_144675,42
Document_85422,30
Document_37342,5
Document_99016,9
Document_99614,30
Document_86368,17
Document_140398,19
Document_132033,3
Document_103947,20
Document_2331,0
Document_119356,10
Document_52117,21
Document_48537,28
Document_77687,19
Document_34689,19
Document_15830,7
Document_51597,21
Document_127924,6
Document_20240,17
Document_3700,0
Document_117241,0
Document_54712,17
Document_11482,5
Document_66465,28
Document_109747,41
Document_39188,20
Document_104868,12
Document_70918,12
Document_61372,20
Document_96595,28
Document_83916,33
Document_141766,6
Document_20974,19
Document_84229,19
Document_61136,20
Document_94210,8
Document_145418,0
Document_35610,41
Document_11714,36
Document_77881,31
Document_125539,14
Document_83983,20
Document_86055,27
Document_58539,19
Document_81987,32
Document_49226,19
Document_95712,25
Document_116418,16
Document_19962,21
